,Organization Name,Form of Organization,Registration date,Registration Status,Organization status,Certificate Issuance date,Certificate Expiry date,Certificate Reference No.
538,TSR FURNITURE SHOP AND MARKETING,Single Proprietorship,19-Sep-2007,Platinum,Active,20-Apr-2020,06-May-2021,20070916529625743541
539,UK PHARMACEUTICAL DISTRIBUTORS,Single Proprietorship,16-Dec-2016,Platinum,Active,20-Apr-2020,20-Apr-2021,2016121889932143876032
540,"ESPERANZA CONSTRUCTION AND SUPPLY, PARTNERS CO.",Partnership,31-Jul-2017,Platinum,Active,29-Apr-2020,29-Apr-2021,201707148297139325235
541,STA ROSA FARM PRODUCTS CORPORATION,Corporation,07-Mar-2012,Platinum,Active,20-Apr-2020,22-Apr-2021,20120349896513778486
542,MAMAWAG CONSTRUCTION,Single Proprietorship,08-Feb-2005,Platinum,Active,20-Apr-2020,31-May-2021,2005026428463857890
543,GONZALODO ENTERPRISES,Single Proprietorship,18-May-2004,Platinum,Active,23-Apr-2020,02-May-2021,20040539721603889106
544,PARAMED PHARMACEUTICALS INC.,Corporation,18-Aug-2004,Platinum,Active,20-Apr-2020,20-Apr-2021,20040849132017072991
545,MUELLA TRADING,Single Proprietorship,04-Mar-2014,Platinum,Active,21-May-2020,21-May-2021,201403955801196946279
546,PURE FORCE AND RESCUE CORP.,Corporation,22-Nov-2014,Platinum,Active,20-Apr-2020,22-Apr-2021,2014111206401024010873
547,MJS BUILDERS AND CONSTRUCTION SUPPLIES,Single Proprietorship,27-Feb-2019,Platinum,Active,20-Apr-2020,20-Apr-2021,20190253003694707829
548,MV-JING ENTERPRISES,Single Proprietorship,28-Aug-2013,Platinum,Active,20-Apr-2020,20-Apr-2021,201308801031703406871
549,GYJ CONSTRUCTION,Single Proprietorship,06-Dec-2013,Platinum,Active,20-Apr-2020,30-Apr-2021,201312890561048417908
550,S.O.S SCHOOL AND OFFICE EQUIPMENT AND SUPPLIES,Single Proprietorship,19-Sep-2016,Platinum,Active,20-Apr-2020,20-Apr-2021,20160918555057224121
551,MRRM TRADING & CONSTRUCTION,Single Proprietorship,07-Feb-2007,Platinum,Active,20-Apr-2020,23-Apr-2021,2007021253584605678
552,JIO ENTERPRISES,Single Proprietorship,10-Mar-2009,Platinum,Active,20-Apr-2020,25-Apr-2021,20090325310639276243
553,"MT. ZION SCIENTIFIC, INC.",Corporation,02-Dec-2002,Platinum,Active,27-Apr-2020,27-Apr-2021,20021212581883339272
554,"FISHER RETAIL, INC.",Corporation,04-Dec-2018,Platinum,Active,27-Apr-2020,27-Apr-2021,201812644601537325250
555,M.C. TAGUBA CONSTRUCTION,Single Proprietorship,16-Mar-2015,Platinum,Active,11-May-2020,11-May-2021,201503130159447649716
556,QUADRO NINE CONSTRUCTION AND SUPPLY CORPORATION,Corporation,25-Sep-2019,Platinum,Active,20-Apr-2020,20-Apr-2021,201909192881171333087
557,TS CONSTRUCTION,Single Proprietorship,04-Jul-2016,Platinum,Active,16-Apr-2020,16-Apr-2021,201607175982900525065
558,"HICARO PACIFIC HOTELS, INC. (SIKATUNA BEACH HOTEL)",Corporation,03-Nov-2010,Platinum,Active,20-Apr-2020,20-Apr-2021,201011366981397949217
559,PETRINA CONSTRUCTION & GENERAL MERCHANDISING,Single Proprietorship,11-Feb-2005,Platinum,Active,23-Apr-2020,14-May-2021,20050265052048058412
560,"OLONGAPO MAINTENANCE SERVICES, INC.",Corporation,06-May-2003,Platinum,Active,06-May-2020,18-May-2021,2003051613144932129
561,JUNIELS FARM & AGRIVET SUPPLIES,Single Proprietorship,09-Mar-2015,Platinum,Active,20-Apr-2020,18-Jun-2021,2015031292291960643050
562,PETERMANN GEN. MERCHANDISE,Single Proprietorship,22-Aug-2016,Platinum,Active,11-May-2020,11-May-2021,2016081823531679267462
563,OSCAR R. SARMIENTO CONSTRUCTION INC.,Corporation,28-May-2010,Platinum,Active,27-Apr-2020,16-May-2021,20100575274359396110
564,"KASANYANGAN RURAL DEVELOPMENT FOUNDATION, INC.",Corporation,03-Aug-2012,Platinum,Active,21-Apr-2020,30-Apr-2021,201208570241489495812
565,DANIMERH CONSTRUCTION AND SUPPLY,Single Proprietorship,20-Feb-2004,Platinum,Active,04-May-2020,18-May-2021,20040229981760601744
566,PURERICE MILLING AND PROCESSING CORP.,Corporation,23-May-2014,Platinum,Active,20-Apr-2020,22-Apr-2021,2014051028401873452963
567,VITA CARE HEALTH PRODUCTS,Single Proprietorship,26-Jan-2016,Platinum,Active,04-May-2020,04-May-2021,201601159822349318907
568,EKYAT ENTERPRISES,Single Proprietorship,29-Aug-2018,Platinum,Active,27-Apr-2020,27-Apr-2021,20180881358409623432
569,ROCKCON BUILDERS AND CONSTRUCTION SUPPLY,Single Proprietorship,31-Jan-2013,Platinum,Active,20-Apr-2020,24-Apr-2021,201301651651764387437
570,G. GALPO CONSTRUCTION,Single Proprietorship,05-Feb-2020,Platinum,Active,20-Apr-2020,20-Apr-2021,2020022096291231003484
571,KHALIF GENERAL MERCHANDISE,Single Proprietorship,28-Oct-2014,Platinum,Active,20-Apr-2020,20-Apr-2021,2014101182681513066642
572,VERA CAP TRADING,Single Proprietorship,28-Jan-2005,Platinum,Active,15-Jun-2020,15-Jun-2021,20050162631235268899
573,PHOENIX LARRREL AGRIVENTURES,Single Proprietorship,03-Jan-2014,Platinum,Active,21-Apr-2020,21-Apr-2021,201401902001589771995
574,SB PRINTS AND GRAPHICS (GENERAL MERCHANDISE),Single Proprietorship,27-Oct-2015,Platinum,Active,21-Apr-2020,24-Apr-2021,2015101526331395279934
575,POLIRAN BUILDERS CORPORATION,Corporation,23-Jul-2012,Platinum,Active,21-Apr-2020,17-May-2021,20120756293943106015
576,KEMIST PHARMA INC.,Corporation,27-Jul-2012,Platinum,Active,27-Apr-2020,13-May-2021,201207566351293921
577,ESPERANZA TRAVELLERS INN,Single Proprietorship,25-Nov-2016,Platinum,Active,29-Apr-2020,29-Apr-2021,2016111920321013094233
578,ESPERANZA COMMERCIAL,Single Proprietorship,15-Aug-2013,Platinum,Active,29-Apr-2020,29-Apr-2021,20130879575300998639
579,"BCR AND CO., INC.",Corporation,25-May-2015,Platinum,Active,20-Apr-2020,20-Apr-2021,201505136752313340833
580,MRS BUILDERS AND SUPPLY,Single Proprietorship,16-Apr-2015,Platinum,Active,23-Apr-2020,23-Apr-2021,2015041331121161777658
581,"INTEGRATED COMPUTER SYSTEMS, INC.",Corporation,14-Dec-2000,Platinum,Active,23-Apr-2020,23-Apr-2021,2000128339521755
582,"ORO SINAI PHARMA AND GENERAL MERCHANDISE, INC.",Corporation,18-Aug-2016,Platinum,Active,05-May-2020,05-May-2021,201608182015719720257
583,RYME TRADING,Single Proprietorship,26-Jan-2018,Platinum,Active,27-Apr-2020,27-Apr-2021,2018011179711882622217
584,SAFI SHIPYARD INC,Corporation,19-Nov-2016,Platinum,Active,21-Apr-2020,21-Apr-2021,2016111926531176554173
585,KIMRICH KIM GENERAL MERCHANDISE,Single Proprietorship,14-Nov-2007,Platinum,Active,22-Apr-2020,22-Apr-2021,20071117506713692730
586,FGT ELECTRONICS CENTER & RADIO COMM. SUPPLY,Single Proprietorship,29-Jan-2004,Platinum,Active,22-Apr-2020,24-May-2021,20040125081157402894
587,4R'S EATERY,Single Proprietorship,16-Aug-2018,Platinum,Active,21-Apr-2020,21-Apr-2021,20180883266473994066
588,JENNY'S ACY TRADING & GENERAL MDSE.,Single Proprietorship,29-Jan-2004,Platinum,Active,22-Apr-2020,25-May-2021,2004012511948735227
589,"KALAYAAN ENGINEERING COMPANY, INC.",Corporation,29-Aug-2006,Platinum,Active,21-Apr-2020,21-Apr-2021,20060810944251265577
590,MOUNTAIN WELDS AND DESIGNS METAL FABWORKS,Single Proprietorship,15-Apr-2015,Platinum,Active,22-Apr-2020,22-Apr-2021,201504133000931275464
591,3K PHARMA DISTRIBUTOR,Single Proprietorship,11-Feb-2005,Platinum,Active,29-Apr-2020,29-Apr-2021,2005026492810616181
592,DBL PENZNPAPERZ STORE,Single Proprietorship,09-May-2019,Platinum,Active,27-Apr-2020,27-Apr-2021,201905432861137451223
593,18TH OF JULY CATERING SERVICES,Single Proprietorship,10-Nov-2011,Platinum,Active,23-Apr-2020,26-Apr-2021,2011114532367725856
594,YULEX ELECTRICAL & CONSTRUCTION SUPPLY,Single Proprietorship,07-Dec-2015,Platinum,Active,30-Apr-2020,30-Apr-2021,201512156166251164384
595,BLUE BOX TRADING,Single Proprietorship,04-Mar-2010,Platinum,Active,23-Apr-2020,26-Apr-2021,201003325511681380706
596,INTELINEA GENERAL MERCHANDISE,Single Proprietorship,12-Apr-2016,Platinum,Active,01-May-2020,01-May-2021,20160416843639605271
597,JAN ALEXIS BUILDERS & DEVELOPER & SUPPLY,Single Proprietorship,13-Feb-2013,Platinum,Active,20-Apr-2020,20-Apr-2021,20130265998169811297
598,FLAMECON MARKETING,Single Proprietorship,03-Apr-2018,Platinum,Active,27-Apr-2020,23-May-2021,201804106624289470786
599,"INDOPLAS PHILS., INC.",Corporation,03-Oct-2003,Platinum,Active,23-Apr-2020,23-Apr-2021,20031019012094030827
600,ADVANCES REFRIGERATION AND AIRCONDITION SPECIALIST,Single Proprietorship,19-Dec-2013,Platinum,Active,22-Apr-2020,22-Apr-2021,201312897312014119513
601,JMD-68 BUILDERS,Single Proprietorship,13-Sep-2013,Platinum,Active,22-Apr-2020,07-May-2021,201309820601359223582
602,GOLDEN DAUGHTER ENTERPRISES,Single Proprietorship,09-May-2005,Platinum,Active,06-May-2020,06-May-2021,20050572831742910892
603,REYGON CONSTRUCTION,Single Proprietorship,15-Jul-2016,Platinum,Active,26-May-2020,26-May-2021,2016071773661480597002
604,DUMMY ACCOUNT PLATINUM 3,Foreign Company Organization,10-Dec-2019,Platinum,Active,21-Apr-2020,21-Apr-2021,20191258191036309654
605,CHICO TERRACE RESTO AND INN,Single Proprietorship,05-Mar-2015,Platinum,Active,22-Apr-2020,22-Apr-2021,20150312873150744482
606,TWINCIRCA MARKETING,Single Proprietorship,11-Nov-2008,Platinum,Active,22-Apr-2020,22-Apr-2021,20081123406587419791
607,PI MEDICAL SUPPLY,Single Proprietorship,16-Apr-2008,Platinum,Active,22-Apr-2020,22-Apr-2021,20080419984223614262
608,GRACERON CONSTRUCTION,Single Proprietorship,16-Jan-2012,Platinum,Active,23-Apr-2020,23-Apr-2021,20120146932191225949
609,OLT VENTURES,Single Proprietorship,04-Mar-2004,Platinum,Active,22-Apr-2020,22-Apr-2021,20040332901356184311
610,"STAR SPECIAL CORPORATE SECURITY MANAGEMENT, INC.",Corporation,09-Oct-2002,Platinum,Active,22-Apr-2020,22-Apr-2021,2002101118205118779
611,SAIKO INTERNATIONAL TRADING CORPORATION,Corporation,05-Feb-2002,Platinum,Active,23-Apr-2020,23-Apr-2021,2002024111942756535
612,VARIANCE TRADING CORPORATION,Corporation,25-Aug-2004,Platinum,Active,23-Apr-2020,12-May-2021,20040849632107390096
613,PAMAN PLANT NURSERY,Single Proprietorship,30-Oct-2014,Platinum,Active,22-Apr-2020,07-May-2021,201410118377191655775
614,DAVAO HOME BUILDERS CENTER,Single Proprietorship,13-Feb-2014,Platinum,Active,21-Apr-2020,21-Apr-2021,20140293455556123008
615,NEW SEAMMED INC.,Corporation,11-Nov-2019,Platinum,Active,22-Apr-2020,22-Apr-2021,20191110779928722477
616,"ILOILO NEW AGRI-INDUSTRIAL MKTG. AND GENERAL SERVICES, INC.",Corporation,21-Mar-2007,Platinum,Active,22-Apr-2020,06-May-2021,20070313203476595953
617,MALEX OFFICE SUPPLY & EQUIPMENT,Single Proprietorship,16-Feb-2015,Platinum,Active,27-Apr-2020,27-Apr-2021,201502126963662797583
618,JOERG BUILDERS,Single Proprietorship,01-Mar-2011,Platinum,Active,27-Apr-2020,27-Apr-2021,20110339047115989157
619,RB ROADMARKING TRADING INC,Corporation,04-Apr-2016,Platinum,Active,23-Apr-2020,10-May-2021,201604167548841539440
620,COLEEN-MC COMMERCIAL DRUG STORE,Single Proprietorship,10-Oct-2008,Platinum,Active,27-Apr-2020,27-Apr-2021,200810228381953544216
621,EXACT CONSTRUCTION,Single Proprietorship,20-Feb-2004,Platinum,Active,23-Apr-2020,13-May-2021,2004023012167627718
622,VENN MARK CORPORATION,Corporation,28-Apr-2002,Platinum,Active,07-May-2020,07-May-2021,2002046991056808075
623,B.F.T. CONSTRUCTION,Single Proprietorship,13-Jun-2007,Platinum,Active,27-Apr-2020,29-Apr-2021,2007061422156893158
624,GUILLERMO REAL ESTATE DEVELOPMENT CORPORATION,Corporation,13-Oct-2005,Platinum,Active,29-Apr-2020,18-May-2021,2005108574952288433
625,IP BIOTECH INC.,Corporation,19-Jul-2010,Platinum,Active,23-Apr-2020,23-Apr-2021,201007346401156209566
626,FOUR A'S FOODS & CATERING SERVICES INC.,Corporation,12-Nov-2010,Platinum,Active,23-Apr-2020,24-Apr-2021,20101136873220789201
627,BIOMAXX RESOURCES INC.,Corporation,13-Oct-2005,Platinum,Active,01-Jun-2020,01-Jun-2021,200510165191417772270
628,DARGO DESIGN COMPONENT BUILDERS CORPORATION,Corporation,15-Feb-2002,Platinum,Active,15-Jun-2020,15-Jun-2021,2002024631474848299
629,GENTROMECH CO.,Partnership,19-Feb-2014,Platinum,Active,23-Apr-2020,27-Apr-2021,201402941901394848258
630,QUICKSILVER CONSTRUCTION SERVICES,Single Proprietorship,02-Dec-2008,Platinum,Active,23-Apr-2020,30-Apr-2021,20081223696141799827
631,INNOVALITE INC.,Corporation,16-Jun-2014,Platinum,Active,19-May-2020,19-May-2021,2014061051441735248237
632,RENCOR REFRIGERATION EQUIPMENT CORPORATION,Corporation,14-Nov-2011,Platinum,Active,09-Jun-2020,09-Jun-2021,20111145386395466472
633,DUMMY ACCOUNT PLATINUM 4,Single Proprietorship,18-Mar-2013,Platinum,Active,22-Apr-2020,22-Apr-2021,20130368447787717527
634,CABAL AUTO SUPPLY AND REPAIR SHOP,Single Proprietorship,11-Mar-2014,Platinum,Active,06-May-2020,06-May-2021,201403963461109634347
635,ADROW CREATIVES INC.,Corporation,18-Aug-2015,Platinum,Active,23-Apr-2020,23-Apr-2021,2015081454541315064380
636,MARIA FRANCES CATERING SERVICES,Single Proprietorship,06-Nov-2014,Platinum,Active,23-Apr-2020,23-Apr-2021,20141111891557024142
637,JAYYAM ENTERPRISES,Single Proprietorship,21-May-2007,Platinum,Active,23-Apr-2020,28-Apr-2021,20070513744230518703
638,Q AND Z RICE TRADING,Single Proprietorship,02-Jul-2019,Platinum,Active,22-Apr-2020,22-Apr-2021,20190735402614820807
639,"SOLID BUSINESS MACHINES CENTER, INC.",Corporation,29-Jun-2001,Platinum,Active,27-Apr-2020,27-Apr-2021,2001061876791770043718
640,"METRO DRUG, INC.",Corporation,05-Oct-2001,Platinum,Active,27-Apr-2020,10-May-2021,200110269362001745039
641,G.F. FABIAN CONSTRUCTION,Single Proprietorship,02-Jun-2015,Platinum,Active,27-Apr-2020,27-Apr-2021,2015061375251625888654
642,PHOTO CITY,Single Proprietorship,08-Oct-2013,Platinum,Active,20-May-2020,20-May-2021,20131084260529649922
643,JULIAN AND CHRISTIAN CATERING SERVICES,Single Proprietorship,29-May-2013,Platinum,Active,27-Apr-2020,27-Apr-2021,201305729482115717640
644,NBL TRADING,Single Proprietorship,01-Jun-2004,Platinum,Active,28-Apr-2020,28-Apr-2021,2004064083981700240
645,DS CATINGUB BROS. CORPORATION ( TACLOBAN BRANCH),Corporation,29-Mar-2019,Platinum,Active,27-Apr-2020,27-Apr-2021,201903481501586668893
646,INTERPHARMA HOLDINGS & MANAGEMENT CORPORATION,Corporation,23-Apr-2014,Platinum,Active,27-Apr-2020,07-May-2021,201404130635327543046
647,HHK CONSTRUCTION,Single Proprietorship,29-Mar-2019,Platinum,Active,23-Apr-2020,23-May-2021,20190348043808606913
648,"SECURITY AND FORENSIC ENTERPRISES, INC",Corporation,09-Mar-2009,Platinum,Active,23-Apr-2020,24-Apr-2021,20090325282580926581
649,TERRASA VENTURES INC,Partnership,06-Mar-2012,Platinum,Active,05-May-2020,05-May-2021,201203497341972220244
650,J. TIU SARI-SARI STORE,Single Proprietorship,25-Feb-2014,Platinum,Active,28-Apr-2020,28-Apr-2021,20140294936170121827
651,JAC-B CONSTRUCTION AND GENERAL MERCHANDISE INC.,Corporation,20-Apr-2017,Platinum,Active,23-Apr-2020,23-Apr-2021,2017041666791665425230
652,EASTERN TELECOMMUNICATION PHILIPPINES INC.,Corporation,02-Feb-2004,Platinum,Active,27-Apr-2020,27-Apr-2021,2004022047721538588608
653,V FIVE MARKETING,Single Proprietorship,21-Nov-2017,Platinum,Active,27-Apr-2020,27-Apr-2021,201711127681712952520
654,"VETSPEAK, INC.",Corporation,12-Mar-2015,Platinum,Active,14-May-2020,14-May-2021,201503133886308797691
655,IPSECA PHARMACEUTICAL INC.,Corporation,10-Jun-2019,Platinum,Active,23-Apr-2020,23-Apr-2021,20190639132799710800
656,ZEUS RESOURCES INC.,Corporation,22-Apr-2010,Platinum,Active,27-Apr-2020,27-Apr-2021,201004333511937926799
657,AMURAO TECHNOLOGIES INC.,Corporation,13-Feb-2013,Platinum,Active,23-Apr-2020,23-Apr-2021,20130266029706081726
658,PHARMALLY PHARMACEUTICAL CORPORATION,Corporation,06-Feb-2020,Platinum,Active,02-Jul-2020,02-Jul-2021,2020022098561022951402
659,"ILOILO SUPERMART, INC.",Corporation,08-Dec-2017,Platinum,Active,27-Apr-2020,27-Apr-2021,2017121254091371798794
660,SOUTHERN LEYTE BALITA,Single Proprietorship,23-Sep-2014,Platinum,Active,06-May-2020,06-May-2021,2014091146611226180537
661,DUTERTE ENTERPRISES,Single Proprietorship,10-Mar-2011,Platinum,Active,27-Apr-2020,27-Apr-2021,20110339347636219489
662,"ELECTRONIC INFORMATION SOLUTIONS, INC.",Corporation,16-May-2001,Platinum,Active,27-May-2020,27-May-2021,200105249281025270224
663,LEONICO ENTERPRISES,Single Proprietorship,10-Aug-2018,Platinum,Active,15-Jun-2020,15-Jun-2021,20180884506743334335
664,BELLFLOWER BLVD ENTERPRISE,Single Proprietorship,22-Sep-2016,Platinum,Active,27-Apr-2020,27-Apr-2021,20160918606643777813
665,JRJ PHARMA-MED GALLERY & GENERAL MERCHANDISE,Single Proprietorship,19-Feb-2016,Platinum,Active,27-Apr-2020,27-Apr-2021,2016021627101766116835
666,BONNE BUSINESS CORPORATION DOING BUSINESS UNDER THE NAME ANDSTYLE OF N-HOTEL,Corporation,09-May-2012,Platinum,Active,27-Apr-2020,15-May-2021,20120552629690249148
667,LEO-J CONSTRUCTION SERVICES,Single Proprietorship,16-Jan-2007,Platinum,Active,27-Apr-2020,27-Apr-2021,200701122071535084102
668,"PACIFIC OFFICE SOLUTIONS, INC.",Corporation,18-Mar-2013,Platinum,Active,28-Apr-2020,08-Jun-2021,201303590011297577036
669,MALYKA INTERNATIONAL TRADING CORP.,Corporation,06-Aug-2014,Platinum,Active,27-Apr-2020,09-May-2021,2014081101391567683243
670,FRANDEL CONSTRUCTION AND DEVELOPMENT CORP.,Corporation,28-Aug-2013,Platinum,Active,27-Apr-2020,27-Apr-2021,20130879986378215285
671,IDEMIA IDENTITY & SECURITY FRANCE,Foreign Company Organization,28-Nov-2017,Platinum,Active,26-May-2020,26-May-2021,2017111263031023809026
672,MELROBE BUILDERS CONSTRUCTION & SUPPLIES,Single Proprietorship,19-Jun-2007,Platinum,Active,30-Apr-2020,30-Apr-2021,200706144281876109800
673,"BIOTRIUNE, INC.",Corporation,03-Nov-2009,Platinum,Active,28-Apr-2020,28-Apr-2021,20091129358956039962
674,XDR CONSTRUCTION AND SUPPLY,Single Proprietorship,22-Apr-2019,Platinum,Active,29-Apr-2020,29-Apr-2021,201904454441209360623
675,PRIME CONSTRUCTION SUPPLY EQUIPMENT RENTAL AND TRADING INC,Corporation,11-Jun-2019,Platinum,Active,26-May-2020,26-May-2021,20190638831201033210
676,GENACE PHARMA DISTRIBUTOR,Single Proprietorship,27-Apr-2006,Platinum,Active,29-Apr-2020,29-Apr-2021,200604100711507724109
677,"COSMO MEDICAL, INC.,",Corporation,03-Aug-2001,Platinum,Active,29-Apr-2020,07-May-2021,2001081261793085894
678,RSB GENERAL MERCHANDISE,Single Proprietorship,20-Aug-2018,Platinum,Active,29-Apr-2020,29-Apr-2021,20180883031682875280
679,"Q-SOLUTIONS AUDIO AND LIGHTING, INC.",Corporation,19-Mar-2015,Platinum,Active,27-Apr-2020,27-Apr-2021,2015031305911604715318
680,ARTHIT AGRO SUPPLY AND MACHINERIES CORPORATION,Corporation,25-Jun-2012,Platinum,Active,28-Apr-2020,18-May-2021,201206548751334809393
681,ARTHIT OFFICE SUPPLIES AND EQUIPMENTS,Single Proprietorship,25-Jun-2012,Platinum,Active,29-Apr-2020,13-May-2021,201206548771280626388
682,ALKAMIN H2O REFILLING STATION,Single Proprietorship,09-May-2019,Platinum,Active,30-Jun-2020,30-Jun-2021,201905432121019169385
683,"SOLUTIONS PARTNER, INC.",Corporation,09-Feb-2004,Platinum,Active,13-May-2020,18-May-2021,2004022666316324127
684,AERODIRECT ENTERPRISE CORP,Corporation,01-Mar-2016,Platinum,Active,05-May-2020,05-May-2021,2016031636231681377267
685,AL-REM KONSTRUCT INC.,Corporation,28-Aug-2017,Platinum,Active,26-May-2020,26-May-2021,201708143883521744507
686,RIANELLA PRINTING PRESS,Single Proprietorship,24-Oct-2013,Platinum,Active,29-Apr-2020,29-Apr-2021,20131085717854222413
687,SHOEPPLIER INC.,Corporation,15-Apr-2020,Platinum,Active,25-Jun-2020,25-Jun-2021,2020042155172046485849
688,LSM PHARMA AND MEDICAL SUPPLY,Single Proprietorship,29-Dec-2004,Platinum,Active,28-Apr-2020,30-Apr-2021,2004125939188310448
689,KLC BUILDERS,Single Proprietorship,23-Aug-2012,Platinum,Active,07-May-2020,07-May-2021,20120857809929113518
690,EFLER CONSTRUCTION AND ENTERPRISE,Single Proprietorship,24-Apr-2017,Platinum,Active,04-May-2020,20-May-2021,2017041662521178210105
691,FOCAL MOTION TRADING,Single Proprietorship,02-Jan-2007,Platinum,Active,29-Apr-2020,29-Apr-2021,200701120801651537941
692,JKLE ENTERPRISES,Single Proprietorship,10-Jun-2016,Platinum,Active,27-Apr-2020,02-May-2021,2016061737001419952382
693,FRAMECON BUILDERS,Single Proprietorship,24-Sep-2007,Platinum,Active,27-Apr-2020,27-Apr-2021,200709165991981630918
694,D.B. RAVELO CONSTRUCTION & SUPPLY,Single Proprietorship,01-Aug-2014,Platinum,Active,27-Apr-2020,09-May-2021,2014081097001793068815
695,"TERA SYSTEM, INC.",Corporation,30-Jan-2003,Platinum,Active,06-May-2020,06-May-2021,20030113971586350250
696,ABZKO CONSTRUCTION CORPORATION,Corporation,12-Jun-2014,Platinum,Active,27-Apr-2020,04-May-2021,2014061210762143741991
697,CHERODYLL COMMERCIAL,Single Proprietorship,16-Aug-2007,Platinum,Active,27-Apr-2020,08-May-2021,200708159111669846175
698,THIKFACE FOOD SERVICES,Single Proprietorship,15-Dec-2014,Platinum,Active,07-May-2020,07-May-2021,201412122525411490912
699,"RIPPLE BUILDERS, TRADING AND CONSTRUCTION SUPPLY",Single Proprietorship,02-Sep-2013,Platinum,Active,27-Apr-2020,30-Apr-2021,201309805551698887107
700,JOMED GENERAL MERCHANDISE,Single Proprietorship,01-Mar-2004,Platinum,Active,27-Apr-2020,27-Apr-2021,20040332071623171404
701,ROGER'S TRADING,Single Proprietorship,07-May-2007,Platinum,Active,28-Apr-2020,02-May-2021,200705136171898942508
702,R & N OFFICE AND SCHOOL SUPPLIES TRADING,Single Proprietorship,26-Mar-2020,Platinum,Active,28-Apr-2020,28-Apr-2021,2020032151051372759532
703,IDA'S GRAPHICS AND ENTERPRISES,Single Proprietorship,25-May-2016,Platinum,Active,30-Apr-2020,30-Apr-2021,2016051719111785415509
704,"HOLISTIC MARKETING SERVICES COMMUNICATION FIRM CORP.,",Corporation,25-Jun-2009,Platinum,Active,05-May-2020,07-May-2021,20090627352533827397
705,CFB MARKETING & GENERAL MERCHANDISE,Single Proprietorship,06-Mar-2006,Platinum,Active,28-Apr-2020,09-May-2021,2006039653741373540
706,DRILL MECHANICS INCORPORATED,Corporation,14-Mar-2005,Platinum,Active,06-Jul-2020,06-Jul-2021,20050368401692437773
707,SUNTRA INTERNATIONAL TRADING CORP.,Corporation,16-Jul-2016,Platinum,Active,30-Apr-2020,25-May-2021,2016071777091110293355
708,CJEP BUILDERS AND ENGINEERING SERVICES,Single Proprietorship,14-Jul-2015,Platinum,Active,27-Apr-2020,17-May-2021,201507142009989606896
709,G. M. TALAVERA CONSTRUCTION AND SUPPLIES,Single Proprietorship,18-Jan-2016,Platinum,Active,27-Apr-2020,08-May-2021,2016011587571805183408
710,MOSTACO MARKETING,Single Proprietorship,16-Jul-2015,Platinum,Active,10-Jul-2020,10-Jul-2021,20150714220587473785
711,SAN BLAS CONSTRUCTION AND SUPPLY,Single Proprietorship,14-Jul-2009,Platinum,Active,18-May-2020,18-May-2021,20090727659860976095
712,KEMANLEE GENERAL MERCHANDISE,Single Proprietorship,01-Feb-2016,Platinum,Active,11-May-2020,11-May-2021,2016021604151629838265
713,EVOLVE CONSTRUCTION & SUPPLIES,Single Proprietorship,18-Mar-2016,Platinum,Active,27-Apr-2020,27-Apr-2021,2016031659181785090508
714,G TRADING AND CONSTRUCTION SUPPLY,Single Proprietorship,09-Jan-2018,Platinum,Active,30-Apr-2020,30-Apr-2021,2018011209491762832512
715,CTERRY ENTERPRISES,Single Proprietorship,16-Oct-2013,Platinum,Active,30-Apr-2020,30-Apr-2021,20131084957261049430
716,FORTUNE GATE CORPORATION,Corporation,24-Jun-2013,Platinum,Active,29-Apr-2020,29-Apr-2021,20130674736810336621
717,ISAJ SEA TRANSPORT CORP,Corporation,08-Jun-2017,Platinum,Active,13-Jul-2020,13-Jul-2021,2017061577821710768993
718,B-KILTEPAN BUILDERS,Single Proprietorship,14-Mar-2020,Platinum,Active,27-Apr-2020,27-Apr-2021,2020032143742077568976
719,SOLEI EVERYDAY CORPORATION,Corporation,04-Sep-2018,Platinum,Active,05-May-2020,10-May-2021,201809800911265408784
